Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCS38,OUT035,1931.2611118871623
FDO39,OUT035,3092.5322422225413
FDA13,OUT046,700.4312836386131
FDO48,OUT035,3550.487029272258
DRJ01,OUT017,2583.6027931610492
FDD53,OUT018,627.6350456389488
NCT05,OUT049,4213.581063948406
FDQ51,OUT045,701.8857555524675
FDU60,OUT013,2686.1150202524996
FDC59,OUT046,1123.4882685279183
FDP36,OUT035,844.443503693954
NCM19,OUT017,1704.0349188291889
FDL16,OUT035,659.692215971998
FDE50,OUT018,3095.5735673116938
NCR18,OUT013,783.95747986207
NCD30,OUT035,1520.1619316846184
FDH31,OUT013,1563.4292931702469
FDD56,OUT019,409.4093759311161
FDC47,OUT049,3846.1891016572745
FDZ21,OUT045,1514.0557891724613
FDM01,OUT049,1566.809607500938
FDF24,OUT013,1505.0672061404503
FDW23,OUT017,637.2017103451174
FDY52,OUT018,981.549232871152
DRH37,OUT027,4592.476471589407
DRO47,OUT027,2916.55092262972
FDR25,OUT049,4135.885904799649
FDQ24,OUT027,5478.089949449575
DRJ51,OUT018,3839.7471416522208
NCU06,OUT035,3897.7749943848635
NCV18,OUT018,1433.432839955359
NCC06,OUT027,2927.439532559589
FDZ01,OUT018,1575.963777297324
FDT14,OUT017,1994.541311732793
FDD11,OUT019,551.9402956456705
FDN09,OUT017,4102.821702122467
NCO18,OUT010,410.9142472369043
FDZ50,OUT045,3092.5322422225413
FDS44,OUT013,4024.4358172606303
FDI36,OUT045,3115.803857744302
FDA26,OUT010,551.9402956456705
NCY53,OUT049,1821.3807382589857
FDF32,OUT049,3162.11372319052
FDF59,OUT010,269.9738957382492
FDB20,OUT046,1346.2135897188627
DRH11,OUT035,917.2904716393458
FDT03,OUT049,3094.6119879254616
NCH06,OUT035,4079.022924262774
FDR55,OUT049,3097.4996788451363
FDI10,OUT035,2858.7617446571135
FDZ12,OUT045,2089.858303479276
FDM12,OUT049,3097.4996788451363
DRB25,OUT045,1585.3401607574885
NCS41,OUT013,3090.6061306890992
NCT53,OUT049,2604.4928094599136
NCD55,OUT013,764.7336666337322
FDY08,OUT049,2089.858303479276
NCP55,OUT049,929.8187527678945
FDA33,OUT013,2503.8211320105634
FDQ33,OUT013,2506.369602672965
FDE45,OUT027,4660.718430299694
FDT26,OUT013,2013.707045742032
NCV53,OUT049,4091.148091420931
FDK60,OUT027,2825.0742478970574
NCJ29,OUT046,1464.9092279187998
FDI15,OUT045,4143.229375253065
FDX21,OUT013,1693.2249015410132
FDV49,OUT019,551.9402956456705
DRO59,OUT046,1410.5090471989781
FDZ14,OUT045,2004.4274764306056
FDP32,OUT027,2927.439532559589
FDC33,OUT017,3119.471211555321
FDT14,OUT010,269.215873916844
NCN54,OUT027,2212.9879195404646
FDR57,OUT027,4360.4373057436405
DRK12,OUT046,704.2172226221793
FDX52,OUT049,3108.653109323529
FDX08,OUT010,411.92804238815086
FDP10,OUT010,259.45238502477963
NCP50,OUT045,1374.441911881594
NCL06,OUT013,4175.027989558727
FDP25,OUT013,3539.0443773653965
FDE53,OUT013,1589.7319555686927
FDL27,OUT017,1088.9532096944909
FDC35,OUT049,3373.3625127625496
DRJ47,OUT010,408.5855415524361
FDD16,OUT018,1249.695086375048
NCN42,OUT049,2492.947863126875
FDC38,OUT027,2956.465696743626
NCO07,OUT045,3403.3824116540195
FDQ20,OUT049,674.3193452831958
FDI32,OUT046,1931.2611118871623
FDN20,OUT010,407.0926962634843
DRJ51,OUT027,5465.64191092448
FDU08,OUT045,1520.1619316846184
DRN37,OUT019,406.0565106420092
FDD05,OUT010,269.215873916844
FDW15,OUT046,2495.496333789276
FDI52,OUT046,2009.8786255620673
DRM11,OUT049,4182.399926381499
NCO06,OUT045,638.4553999065662
FDU38,OUT049,3101.191796585948
FDU59,OUT018,2601.9717073205193
FDJ10,OUT046,2080.945464841446
FDM13,OUT049,2062.726454864729
NCJ30,OUT019,407.0926962634843
FDM45,OUT018,2001.46682294807
FDP36,OUT045,701.8372177492696
NCD30,OUT010,247.11858077440777
FDN48,OUT017,1514.0557891724613
FDY32,OUT049,2595.0011705403194
FDU47,OUT046,2089.858303479276
FDF17,OUT019,551.9402956456705
FDP34,OUT017,2577.8151989901894
FDA47,OUT049,2604.4928094599136
DRD27,OUT027,2863.934377256061
FDW38,OUT045,914.3780260722664
FDZ15,OUT019,268.2443775374423
FDZ03,OUT027,5414.109226046759
NCN19,OUT049,3101.191796585948
FDG02,OUT035,3101.191796585948
FDS31,OUT035,3092.5322422225413
FDW43,OUT019,551.9402956456705
FDZ47,OUT010,251.71253608781643
FDO57,OUT017,2592.150572103054
NCL07,OUT013,763.8064622058129
NCV42,OUT013,1693.2249015410132
FDP40,OUT017,1808.6721175102603
FDP48,OUT019,464.5975431543674
FDH21,OUT017,2589.6263559496983
NCP02,OUT049,966.9547584898785
FDK24,OUT049,726.838904171281
FDC41,OUT045,1217.0897679383256
FDF08,OUT017,1435.385061815694
FDO49,OUT017,834.2080398370923
FDS56,OUT027,5478.089949449575
FDX46,OUT018,975.7842604628094
FDQ07,OUT013,3526.708790516666
FDC32,OUT010,241.95671027995755
FDT21,OUT019,551.9402956456705
FDG58,OUT045,2541.466623304954
FDW14,OUT049,1433.5984055592176
DRA12,OUT027,2991.9456733913
FDV27,OUT013,1521.186931839753
DRD25,OUT013,1814.952478279813
DRF48,OUT027,5367.102123313212
FDX24,OUT017,1483.2122597634132
DRJ51,OUT046,3864.8708073202956
FDE45,OUT045,2977.3414256415235
FDE14,OUT046,1553.6093738743384
FDG53,OUT045,2080.945464841446
FDT08,OUT046,2495.496333789276
DRC27,OUT027,5478.089949449575
FDG20,OUT035,2900.7998886596774
FDC21,OUT046,1590.1104475278728
FDV31,OUT018,2901.289197171491
FDB58,OUT045,2089.858303479276
FDV23,OUT046,2009.8786255620673
FDA25,OUT019,258.8188085141422
FDC15,OUT046,2580.9396249597025
FDU47,OUT049,2080.945464841446
FDE23,OUT013,813.1298849803295
FDS08,OUT013,2904.4713930143134
FDW03,OUT027,2892.6100569077116
FDJ60,OUT018,2604.4928094599136
FDM34,OUT017,2053.534112269918
FDW33,OUT013,1589.7319555686927
FDZ40,OUT013,1011.0173203310627
FDE33,OUT018,1414.6439329131238
NCC06,OUT010,269.9738957382492
FDU11,OUT046,1992.3538168181421
FDL44,OUT017,2604.4928094599136
NCZ29,OUT017,2044.7679327358198
FDG28,OUT010,551.9402956456705
FDL12,OUT018,939.9961608646383
FDD52,OUT017,1595.9747430802263
FDO15,OUT013,1264.6584067907718
NCN29,OUT027,793.6235757308683
FDW36,OUT013,1602.108776610785
FDB21,OUT046,4010.1678267707625
FDZ28,OUT013,2062.6308754596816
FDY10,OUT035,1933.86447577325
DRG39,OUT017,903.703033738056
FDN28,OUT013,1580.5777857723067
FDV15,OUT035,1575.963777297324
DRI13,OUT035,3488.6425432359597
FDH20,OUT046,1523.2528989410584
FDY51,OUT013,3526.708790516666
FDE16,OUT013,3415.514200369886
FDX40,OUT018,613.3321965206177
FDC48,OUT018,1414.6439329131238
FDS14,OUT046,2542.8686879649044
FDX56,OUT017,3393.7579472143298
FDI10,OUT046,2853.3990573432698
FDI14,OUT013,2102.0985262732374
DRM48,OUT013,740.9364997823958
NCH07,OUT027,4530.745451227354
FDY26,OUT013,3436.585792143574
FDD02,OUT027,2918.9344996401715
FDM12,OUT046,3097.4996788451363
DRF01,OUT010,368.4683172064459
FDV36,OUT046,2018.5138612023736
DRI59,OUT013,3632.1988125191247
FDV03,OUT018,2545.863263279646
FDO39,OUT017,3092.5322422225413
NCB07,OUT018,3113.877746210861
FDH38,OUT027,2916.55092262972
FDZ13,OUT035,687.4376664677543
NCZ30,OUT046,2001.46682294807
NCA06,OUT035,631.252508336775
FDB04,OUT049,1434.3620215406
FDN50,OUT013,1537.792014411788
NCG06,OUT049,4215.160478062297
NCY17,OUT018,633.8839350554393
FDC23,OUT046,2949.0592315036356
FDK33,OUT049,3398.6014253472013
FDR03,OUT049,3387.7746656344225
FDZ07,OUT045,1070.1174361699718
FDO38,OUT013,1468.441955733644
FDS59,OUT046,1587.4501813819315
DRM11,OUT019,551.9402956456705
FDX52,OUT027,5459.330338499909
DRJ35,OUT018,938.6758457532632
NCP53,OUT046,4091.148091420931
FDW15,OUT019,369.00342359353886
DRI47,OUT045,2255.4400342257886
DRZ11,OUT035,2004.4274764306056
FDS02,OUT013,3108.497160623392
DRD49,OUT018,3970.3674484854796
FDW38,OUT049,918.4397621097335
FDR21,OUT019,410.9142472369043
FDE40,OUT013,1189.0075066399083
FDI02,OUT045,1677.4822012758686
FDQ04,OUT045,651.752640115533
FDY14,OUT017,4178.742206260233
NCT54,OUT046,1523.2528989410584
DRD25,OUT017,1706.4177088712092
DRE01,OUT045,4024.295978534567
FDJ12,OUT010,551.9402956456705
NCZ05,OUT049,1571.3450238873097
DRB25,OUT019,264.72932708912145
NCC31,OUT045,2580.9396249597025
FDM16,OUT045,1228.2205184069433
DRG11,OUT049,1575.963777297324
FDV24,OUT027,4144.579537944512
FDV43,OUT046,728.168426968311
FDG05,OUT018,2541.466623304954
FDV23,OUT010,269.9738957382492
FDI58,OUT018,1484.4224670840279
FDQ11,OUT017,4180.447897647752
FDC05,OUT027,5459.330338499909
FDF40,OUT013,4134.595115740165
FDU02,OUT018,3721.361907513431
FDT32,OUT013,3095.5735673116938
NCF06,OUT017,4219.312755032346
FDT46,OUT013,820.0425720243855
FDR58,OUT010,233.37034056148602
FDY04,OUT046,2604.4928094599136
FDT58,OUT045,2682.932824409677
FDE46,OUT049,2500.9959749385675
DRH11,OUT017,926.7700669090432
DRI51,OUT046,2853.3990573432698
FDC35,OUT017,3342.165536618898
FDP45,OUT035,4213.723632451511
FDC45,OUT017,2724.8224276801006
FDU01,OUT045,3092.5322422225413
FDJ53,OUT010,269.215873916844
FDJ46,OUT017,2868.9607041712716
FDX07,OUT013,3092.6858763920195
NCI30,OUT049,4104.912606937074
FDE47,OUT027,2927.439532559589
FDV48,OUT045,1373.4455567801433
FDN16,OUT019,258.8188085141422
FDM52,OUT013,2503.8211320105634
FDA32,OUT027,5470.970811322239
FDH05,OUT017,3886.3446007913067
FDW25,OUT010,195.51271777197218
FDQ09,OUT046,1933.86447577325
NCM17,OUT010,248.0007013194855
DRM59,OUT046,2534.413481768387
FDV47,OUT027,2448.534741196684
DRE15,OUT035,1149.6471393796885
FDS25,OUT010,264.72932708912145
NCZ05,OUT018,1575.963777297324
NCV05,OUT019,382.57885746367697
DRM37,OUT046,3115.803857744302
FDV58,OUT027,5459.330338499909
FDN22,OUT027,5478.089949449575
NCO06,OUT049,663.0237079861196
FDT56,OUT019,342.5727562729181
FDM02,OUT013,1521.186931839753
FDA09,OUT046,3008.1446359707625
NCC06,OUT035,2018.5138612023736
NCL54,OUT049,2896.0532114118682
NCB55,OUT017,933.3836177267995
FDB12,OUT017,1575.963777297324
NCA54,OUT049,2951.07098345243
NCS38,OUT049,1933.86447577325
FDC02,OUT049,4174.589929290185
FDK44,OUT019,409.4093759311161
FDE16,OUT035,3382.310819880332
NCS05,OUT035,2062.726454864729
FDZ59,OUT045,2682.932824409677
FDI20,OUT017,3403.3824116540195
FDQ14,OUT046,2497.799301077231
FDF53,OUT017,3053.5102060477525
FDW25,OUT017,1434.6214458343115
NCQ43,OUT010,264.72932708912145
FDX52,OUT013,3101.337532921498
FDE28,OUT045,3757.4930720649036
FDN15,OUT017,2080.945464841446
FDO28,OUT017,1989.5896596817838
FDQ33,OUT045,2497.799301077231
FDM22,OUT010,319.58499511552344
FDJ03,OUT017,695.2277176204292
FDI16,OUT045,914.3780260722664
FDI09,OUT027,5471.362603549637
FDX55,OUT013,3518.7048260257907
FDS23,OUT027,2927.439532559589
DRC12,OUT045,3101.191796585948
FDH41,OUT049,3403.593885482047
FDN01,OUT013,2894.9770819902133
FDV55,OUT045,2280.1170801293915
NCJ19,OUT013,1023.798653459266
NCY29,OUT010,333.8071933080337
FDP03,OUT018,2004.4274764306056
FDZ52,OUT045,1675.013580019672
FDH31,OUT010,258.1772158343297
FDQ19,OUT018,4080.343613888598
FDS15,OUT035,1575.963777297324
FDN32,OUT017,3092.5322422225413
FDH32,OUT049,1527.465033671778
FDF33,OUT017,1598.3725347317877
FDJ22,OUT046,3101.191796585948
FDG56,OUT010,349.02044793801457
FDC05,OUT046,3110.4232721568337
FDK09,OUT013,3753.0194820875686
NCV29,OUT045,2896.0532114118682
NCC43,OUT019,551.9402956456705
NCA42,OUT049,2550.43331685916
FDC10,OUT046,1968.5419913480248
FDC16,OUT013,1518.8634515048939
NCL17,OUT013,2098.983565031256
FDA51,OUT035,1933.86447577325
FDW01,OUT017,2509.217653597835
NCF30,OUT045,2050.39065266572
FDN49,OUT013,752.8300617925082
FDY20,OUT045,1450.9784731321647
FDC15,OUT045,2545.863263279646
FDY24,OUT046,956.4001284456223
NCG43,OUT017,1514.0557891724613
FDA48,OUT013,3578.8268411072595
NCF55,OUT017,640.9876493286837
FDL38,OUT049,1448.9355989037451
NCQ29,OUT018,4116.59105456941
FDC34,OUT017,2550.43331685916
FDP36,OUT027,915.4103042422237
FDN50,OUT010,244.58464734289763
FDO23,OUT049,1512.0129149440418
FDT56,OUT013,1024.1010191095716
FDT13,OUT027,5443.901703226655
FDZ03,OUT013,3095.5735673116938
FDQ03,OUT010,551.9402956456705
FDU44,OUT045,2601.9717073205193
FDD03,OUT049,3899.1683380967615
NCH30,OUT013,1775.3238767317184
FDS60,OUT010,412.7371777709141
FDG08,OUT046,2858.7617446571135
FDX38,OUT017,696.1964194631096
FDD22,OUT017,1931.2611118871623
FDW51,OUT013,3425.849032678908
FDL09,OUT017,2724.8224276801006
FDZ60,OUT045,1585.3401607574885
NCH07,OUT046,2580.9396249597025
NCQ41,OUT049,3115.803857744302
FDW04,OUT049,2050.39065266572
FDI08,OUT027,5478.089949449575
FDR19,OUT019,368.4683172064459
FDV13,OUT046,1472.960740956525
FDB52,OUT017,4217.733340918454
FDZ48,OUT027,2916.55092262972
NCO14,OUT049,729.0322733754645
FDZ50,OUT013,3092.6858763920195
FDN27,OUT019,268.2443775374423
FDQ60,OUT013,2013.707045742032
FDR49,OUT017,687.2277586713097
DRJ35,OUT027,1186.5976938692597
DRI49,OUT017,1423.091586720954
FDB47,OUT017,3398.6629428706474
FDP37,OUT010,269.9738957382492
FDR26,OUT049,2896.0532114118682
FDY31,OUT019,368.4683172064459
FDC11,OUT045,1445.2494952398756
DRP47,OUT035,4179.257389383193
NCY54,OUT018,2851.472945809828
FDR27,OUT046,2062.726454864729
FDQ21,OUT019,269.9738957382492
NCQ29,OUT035,4145.356390261663
FDJ02,OUT046,2492.947863126875
FDE21,OUT018,1933.86447577325
FDM39,OUT046,2922.4652738515147
FDZ01,OUT017,1559.1398756075923
NCB19,OUT018,1446.751945796928
FDU03,OUT046,3067.1336139283308
FDP27,OUT049,3097.4996788451363
DRF01,OUT045,2492.947863126875
FDM03,OUT049,1585.3401607574885
FDV01,OUT046,2542.8686879649044
FDS16,OUT046,2492.947863126875
FDO45,OUT035,1444.0176366777569
NCX06,OUT035,3053.5102060477525
FDP13,OUT046,689.6337642268945
NCR38,OUT018,4102.27234072157
FDA01,OUT013,1021.8670622116848
FDT26,OUT017,1944.5903368014522
FDD44,OUT027,5478.089949449575
FDB26,OUT013,1011.0173203310627
FDP45,OUT019,551.9402956456705
NCP55,OUT046,974.7996910099247
FDT23,OUT017,1373.4455567801433
FDO51,OUT045,658.4231218602681
FDA44,OUT046,974.7996910099247
NCJ31,OUT018,3992.5786679280423
FDX37,OUT045,1535.5549798381835
NCD18,OUT049,3874.479764990016
FDN40,OUT027,4330.471124276166
FDL33,OUT017,3108.653109323529
DRF48,OUT035,3099.2128257915338
FDW08,OUT035,1575.963777297324
FDX39,OUT018,3396.3682728253984
FDB38,OUT049,2601.9717073205193
FDY46,OUT018,3095.5735673116938
NCB06,OUT049,2580.9396249597025
FDA34,OUT035,2868.9607041712716
FDA35,OUT045,1994.541311732793
FDQ07,OUT035,3503.143336591966
FDU32,OUT045,2001.46682294807
FDU26,OUT013,2013.707045742032
FDU13,OUT010,368.4683172064459
FDO09,OUT035,4147.062081649183
FDW03,OUT019,259.45238502477963
FDB38,OUT013,2592.8085517925215
FDL26,OUT010,382.57885746367697
NCN43,OUT045,2009.8786255620673
FDH08,OUT045,3967.9027416036924
NCC31,OUT019,398.48302952563847
FDH14,OUT035,2080.945464841446
FDL40,OUT017,1527.1176034255584
FDD20,OUT035,2004.4274764306056
NCV53,OUT035,4107.403258193333
FDD16,OUT045,1154.6430536149617
FDP24,OUT035,1992.3538168181421
FDQ25,OUT045,2868.9607041712716
FDM38,OUT035,893.2623028959116
NCT18,OUT010,411.92804238815086
FDM34,OUT049,2062.726454864729
DRH37,OUT010,406.0565106420092
NCE07,OUT013,2166.4208936475616
FDG12,OUT013,1992.368100524132
FDB59,OUT010,551.9402956456705
FDS10,OUT018,2949.1448719189884
FDN21,OUT010,403.2973627148429
FDM02,OUT045,1445.2494952398756
FDO44,OUT049,1780.6630111296288
NCN17,OUT017,1566.809607500938
FDH16,OUT018,1482.3387372781422
FDL44,OUT046,2589.6263559496983
FDY47,OUT017,2050.39065266572
DRI39,OUT046,964.1379982906283
NCX54,OUT018,1575.963777297324
FDE59,OUT046,700.9583287398164
FDO46,OUT045,3101.191796585948
DRE13,OUT046,1482.090035283433
FDW14,OUT013,1521.186931839753
FDF35,OUT046,1587.4501813819315
FDO50,OUT019,235.2096042364011
DRF49,OUT017,1933.86447577325
FDT60,OUT049,2015.8315412830952
FDP38,OUT045,705.7640840103559
FDA31,OUT027,4646.072995442101
FDY52,OUT010,351.5160551922029
FDD03,OUT027,5478.089949449575
FDN52,OUT018,1446.751945796928
FDU20,OUT010,268.2443775374423
FDD22,OUT035,1672.556934464637
NCB55,OUT019,338.5671525814927
FDN27,OUT045,1978.2061814084548
FDD16,OUT013,1450.7886036807672
FDW48,OUT046,1428.5834271440306
DRN35,OUT045,645.1243168416449
FDX25,OUT049,3010.750944092411
DRD49,OUT049,3965.9884906182
FDE21,OUT019,267.0027064023332
FDN44,OUT035,2580.9396249597025
DRC01,OUT049,730.7172326291694
NCK30,OUT046,4193.631732443213
FDU39,OUT013,1023.2324517383598
FDB49,OUT013,1548.720900497883
FDS12,OUT045,2015.8315412830952
FDR57,OUT018,2550.43331685916
FDX22,OUT027,5470.970811322239
FDC60,OUT013,1525.3510490282476
NCE42,OUT049,3962.181357069767
NCK42,OUT049,3475.4876789972336
DRE01,OUT017,4019.399093663679
FDE57,OUT018,2089.858303479276
DRK59,OUT019,551.9402956456705
FDB10,OUT027,5478.089949449575
FDQ25,OUT046,2868.9607041712716
FDY26,OUT017,3400.645378977755
FDG28,OUT049,4093.1650847686938
FDM14,OUT049,1590.4871553455118
NCH29,OUT049,1531.3668809531657
FDD48,OUT049,1933.86447577325
FDC17,OUT045,3403.3824116540195
DRH49,OUT027,2441.3026568105183
FDN44,OUT018,2589.6263559496983
FDC29,OUT045,1933.86447577325
DRK01,OUT019,246.97644784899464
FDD48,OUT017,1933.86447577325
FDB59,OUT013,3156.666563101302
FDY45,OUT010,551.9402956456705
FDX60,OUT035,1370.3138033960377
FDT09,OUT010,272.99886821231195
DRB24,OUT018,2527.2825415650664
FDL13,OUT035,3964.5254162285655
FDN16,OUT035,1566.809607500938
FDK57,OUT013,2013.707045742032
FDO22,OUT027,2312.447564014477
FDC57,OUT010,551.9402956456705
FDZ13,OUT027,777.6401881245152
FDW27,OUT013,2543.7334919247237
FDX10,OUT049,669.6926249211984
FDY08,OUT018,2086.743342237294
FDA49,OUT017,1435.385061815694
FDC32,OUT018,1516.741550310569
FDO04,OUT035,901.137401182467
NCZ54,OUT013,2592.8085517925215
FDY40,OUT045,703.5707148061724
FDW36,OUT045,1585.3401607574885
FDE11,OUT017,3092.5322422225413
DRE37,OUT045,3101.191796585948
NCK19,OUT017,3108.653109323529
FDT19,OUT035,2893.7209976808326
FDE56,OUT045,983.8313646383646
FDZ57,OUT010,269.9738957382492
FDB35,OUT035,1490.5314606058046
FDF09,OUT010,245.43898810921166
FDO34,OUT046,2724.8224276801006
FDA55,OUT046,3680.6362437520256
NCM18,OUT035,961.6472976792274
FDJ20,OUT019,269.9738957382492
DRQ35,OUT019,269.9738957382492
FDG02,OUT013,3099.2656850525054
NCU29,OUT018,2446.1098231580186
FDL27,OUT027,1213.629269194097
NCA54,OUT035,2951.07098345243
FDJ32,OUT035,1038.0592878258535
FDB21,OUT019,551.9402956456705
FDR46,OUT035,2492.947863126875
FDZ32,OUT046,1578.0737979217668
DRF36,OUT017,3101.191796585948
NCU54,OUT017,3391.4256234115073
NCI31,OUT017,636.7813196559016
DRA59,OUT035,3092.5322422225413
NCC55,OUT045,645.1243168416449
FDE44,OUT018,658.9269852081427
NCN26,OUT018,1933.86447577325
FDC11,OUT049,1444.2264549647816
FDV24,OUT035,2495.496333789276
FDR40,OUT019,184.95627234430515
NCQ17,OUT049,2580.9396249597025
FDC46,OUT045,3094.6119879254616
NCM18,OUT046,1138.462837202115
FDK16,OUT046,1523.2528989410584
FDI28,OUT017,1413.63907249661
FDS11,OUT018,3642.141087855802
DRD13,OUT046,1159.5444387369478
FDL36,OUT035,1444.0176366777569
FDI27,OUT013,814.09858682301
FDJ53,OUT019,268.2443775374423
FDS44,OUT045,4074.221382891455
FDE28,OUT046,3851.1023515284287
FDQ33,OUT018,2497.799301077231
FDB37,OUT017,4080.020916487907
FDQ31,OUT045,1435.385061815694
NCQ05,OUT046,2495.496333789276
FDE10,OUT013,2072.0810713896717
FDF38,OUT017,648.0778289241402
FDE50,OUT019,509.1040848356823
DRG37,OUT010,383.3422018033982
NCH06,OUT049,4128.195264452122
FDY14,OUT045,4183.639091131121
FDO27,OUT017,1515.4656608063774
FDQ19,OUT049,4097.932772731318
FDZ26,OUT019,551.9402956456705
FDN51,OUT013,4230.835890949765
FDK20,OUT035,2001.46682294807
FDD40,OUT018,3103.6478840571594
DRI25,OUT018,929.1251080493123
FDH56,OUT017,1933.86447577325
FDI36,OUT027,5459.330338499909
DRH11,OUT018,930.4454231606874
NCV18,OUT017,1425.4096824855085
DRI01,OUT049,2868.9607041712716
DRE48,OUT049,3150.7267772113246
FDS51,OUT035,955.4458114798323
FDM38,OUT017,694.6261923461244
FDB60,OUT027,5459.330338499909
FDY58,OUT035,3904.4501969844755
FDY22,OUT045,2154.1806708536
FDF11,OUT027,5478.089949449575
FDZ51,OUT035,1520.1619316846184
FDQ45,OUT017,3076.90351090637
FDF17,OUT035,3110.4232721568337
NCF31,OUT027,4162.921157806514
FDA37,OUT013,2024.8465169447961
FDO51,OUT046,720.1171759307346
FDF34,OUT013,3113.877746210861
FDD57,OUT018,1522.847692822726
FDO37,OUT046,3904.626999349664
FDR49,OUT049,719.5937066563588
FDS39,OUT049,2089.858303479276
FDI48,OUT027,995.133257039774
DRM35,OUT049,2951.07098345243
FDV57,OUT035,3055.6254253653524
FDZ55,OUT013,2605.1539031633424
FDI28,OUT035,1369.5501874146553
FDS21,OUT045,1071.9125770413484
FDT34,OUT013,1597.5875651443725
DRI25,OUT035,901.137401182467
FDT47,OUT010,246.55184661936428
DRH39,OUT045,1219.6397320485612
NCD54,OUT045,2446.1098231580186
FDU16,OUT027,2506.757366673878
NCW29,OUT045,2053.534112269918
FDV25,OUT027,5470.970811322239
FDM56,OUT035,1598.3725347317877
FDZ04,OUT027,1228.6125467676925
FDG59,OUT019,261.72786741659684
FDI56,OUT045,1458.539406032214
FDS33,OUT035,1444.0176366777569
FDC23,OUT049,2893.7209976808326
FDT11,OUT049,3094.6119879254616
FDG17,OUT045,4113.943774838926
FDZ44,OUT045,1944.5903368014522
FDJ52,OUT013,2595.332767945877
DRI23,OUT046,2583.6027931610492
DRE15,OUT010,186.89085394148253
NCF07,OUT013,1572.908053878961
NCR29,OUT049,947.2808547498112
FDE44,OUT019,262.03908313296034
FDT23,OUT035,1394.4994009161137
NCG06,OUT017,4219.312755032346
NCU41,OUT010,549.9734696222954
FDH46,OUT017,1566.809607500938
FDV31,OUT013,2904.4713930143134
NCT41,OUT027,4307.8334960547745
FDE22,OUT027,4549.325670944624
FDC26,OUT045,1598.3725347317877
DRF51,OUT017,630.1124027208227
NCY53,OUT019,267.0027064023332
FDY21,OUT017,3115.803857744302
FDL27,OUT013,1196.364993467721
FDZ34,OUT049,3108.653109323529
NCF43,OUT010,333.722191222771
FDC21,OUT035,1590.4871553455118
FDL26,OUT013,2546.050883807727
FDT25,OUT010,269.215873916844
NCR30,OUT046,1288.7976509234304
DRL23,OUT019,259.45238502477963
NCR05,OUT049,3115.803857744302
NCE19,OUT018,909.0866462068406
FDY07,OUT035,665.7450381963239
FDB10,OUT017,4006.8434825031477
FDP57,OUT013,1589.7319555686927
FDU48,OUT019,272.99886821231195
FDH48,OUT035,1434.1532032535752
FDO33,OUT035,1933.86447577325
NCU29,OUT045,2492.947863126875
FDW35,OUT046,717.0580955345054
FDH05,OUT010,551.9402956456705
FDP26,OUT049,1575.963777297324
DRG27,OUT035,644.6274390819052
FDQ33,OUT046,2500.9959749385675
FDH20,OUT010,250.32018052633822
FDV14,OUT046,1483.9458736019933
DRD01,OUT046,962.358025890259
NCI17,OUT049,1518.1190574561988
FDF39,OUT010,551.9402956456705
FDX37,OUT046,1548.9428129180524
NCX17,OUT035,3962.7962420472627
FDN03,OUT013,4216.517177101924
NCS41,OUT010,423.4468005454279
FDH34,OUT045,3092.5322422225413
NCX53,OUT018,2097.6912729299333
FDY31,OUT046,2492.947863126875
FDD20,OUT017,2018.5138612023736
FDE51,OUT045,699.961150338246
FDV27,OUT046,1474.1729927192405
FDF16,OUT035,2495.496333789276
FDZ02,OUT049,1518.1190574561988
NCK05,OUT045,1065.1897293992195
FDM12,OUT027,5459.330338499909
NCA05,OUT018,2495.496333789276
FDX33,OUT045,2583.6027931610492
FDM25,OUT049,2896.0532114118682
FDE41,OUT018,1446.751945796928
FDW14,OUT045,1445.2494952398756
NCD30,OUT046,1523.2528989410584
FDB23,OUT010,551.9402956456705
FDF45,OUT046,1017.1820120575666
FDW20,OUT017,2012.6062941508342
FDF47,OUT045,3559.3641950969236
NCR05,OUT019,551.9402956456705
DRB01,OUT046,3097.4996788451363
FDE36,OUT013,2607.6750053027363
FDU56,OUT049,3092.5322422225413
FDB23,OUT049,3677.8692634950294
FDN48,OUT049,1460.9349148911572
FDS43,OUT013,3095.5735673116938
NCN05,OUT013,3090.6061306890992
NCL53,OUT049,2896.0532114118682
FDL56,OUT046,1474.9366087006229
FDH17,OUT018,1522.847692822726
FDP37,OUT046,2021.705397687048
FDG09,OUT019,513.0520378426463
FDA55,OUT045,3603.110586332159
FDX31,OUT049,3984.5702318971457
FDJ41,OUT045,4224.209639903233
DRC24,OUT045,2542.8686879649044
FDQ21,OUT035,2004.4274764306056
NCT54,OUT045,1514.0557891724613
FDH08,OUT049,3926.5384850934015
FDY38,OUT018,3886.000808404258
DRM11,OUT010,551.9402956456705
FDG32,OUT049,3521.7604990423547
NCH18,OUT046,4108.417296185352
FDI20,OUT035,3403.3824116540195
FDA33,OUT018,2492.947863126875
FDN45,OUT013,3586.8141214836687
FDT45,OUT010,333.8071933080337
FDR32,OUT035,3850.118371895835
FDA48,OUT017,3520.8274716011715
FDN23,OUT017,2446.1098231580186
NCR18,OUT035,658.6727136475039
FDD45,OUT046,1515.0367358044584
FDI22,OUT018,3368.9549436841603
FDT09,OUT013,2078.8216426499025
DRC24,OUT027,4330.471124276166
FDT39,OUT046,2495.496333789276
FDX28,OUT045,1527.1176034255584
FDA50,OUT018,1518.151421944485
FDT33,OUT027,4623.811182553864
FDQ60,OUT049,1994.541311732793
